Datetime,Username,Text
2022-12-17 04:33:11+00:00,najwayazkaarr,"Sabtu, 17 November 2022      
🕗 Mulai Pukul  09.00-12.00
""Pengesahan UU-KUHP: Menguatkan Sekulerisme-Liberalisme &amp; Otoritarianisme""   
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Pengesahan RKUHP Tak Bebas dari Kepentingan Kekuasaan? | Serba-serbi MMC
https://t.co/zhkGmVdXEH"
2022-12-17 04:32:38+00:00,AisyahAin14,"Pasal Penghinaan pada RKUHP Mempersempit Ruang Kritik Masyarakat?
https://t.co/mVlv0S7QiD

LIVE MUSLIMAH BICARA ""Pengesahan UU-KUHP:Menguatkan Sekulerisme-Liberalisme &amp; Otoritarianisme"" 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP / Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 04:32:19+00:00,Zakiya323,"Lucius Karus dari Forum Masyarakat Peduli Parlemen (Formappi). Ia menyampaikan sebaiknya situs Dewan Perwakilan Rakyat digunakan utk memperlihatkan proses pembuatan UU,trmsk RKUHP ini.

RUU KUHP | Islam Kaffah | Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:32:14+00:00,aisyahsyaheeda,"Pasal Penghinaan pada RKUHP Mempersempit Ruang Kritik Masyarakat? 
https://t.co/49bpPrLtL8

LIVE MUSLIMAH BICARA ""Pengesahan UU-KUHP:Menguatkan Sekulerisme-Liberalisme &amp; Otoritarianisme""
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP / Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 04:31:49+00:00,khansasyaheeda,"Pasal Penghinaan pada RKUHP Mempersempit Ruang Kritik Masyarakat?
https://t.co/ey5Hw5czjQ

LIVE MUSLIMAH BICARA ""Pengesahan UU-KUHP:Menguatkan Sekulerisme-Liberalisme &amp; Otoritarianisme"" 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP / Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 04:31:21+00:00,BungaPengagum,"Pasal Penghinaan pada RKUHP Mempersempit Ruang Kritik Masyarakat?
https://t.co/fqYMHOuBHD

LIVE MUSLIMAH BICARA ""Pengesahan UU-KUHP:Menguatkan Sekulerisme-Liberalisme &amp; Otoritarianisme
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP / Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 04:31:08+00:00,ummuziza01,"Pengesahan RKUHP tdk menyele sy persoalan umat. 

Live Muslimah Bicara
https://t.co/cQ2o4Zewi9
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:30:50+00:00,Zakiya323,"Guru Besar Ilmu hukum Universitas Jenderal Soedirman (Unsoed) Prof. Hibnu Nugroho. Beliau menyampaikan sebaiknya draf RKUHP dibuka ke publik agar publik bisa memberikan pandangan atas aturan tsb.

RUU KUHP | Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:30:31+00:00,TanamanPemuja,"Pasal Penghinaan pada RKUHP Mempersempit Ruang Kritik Masyarakat? 
https://t.co/CHW8sGpphO

LIVE MUSLIMAH BICARA ""Pengesahan UU-KUHP:Menguatkan Sekulerisme-Liberalisme &amp; Otoritarianisme""
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP / Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 04:30:04+00:00,DuniaBunga4,"Pasal Penghinaan pada RKUHP Mempersempit Ruang Kritik Masyarakat?
https://t.co/Lm81nVHBod

LIVE MUSLIMAH BICARA ""Pengesahan UU-KUHP:Menguatkan Sekulerisme-Liberalisme &amp; Otoritarianisme"" 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP/Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 04:29:22+00:00,ummufikri001,"Pengesahan RKUHP cacat prosedur? 
Live Muslimah Bicara
https://t.co/t091j9BzDh
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:28:09+00:00,IndahAlamku1,"Pasal Penghinaan pada RKUHP Mempersempit Ruang Kritik Masyarakat? | Serba-Serbi MMC
https://t.co/H8RtYeGvQq

LIVE MUSLIMAH BICARA ""Pengesahan YU -KUHP ""
https://t.co/qfoo8jJa8f
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP / Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 04:27:46+00:00,calon_gadunid,"@Dino_megan Itu dah, makanya heran sama yg ngeributin pasal perzinahan di RKUHP yg baru. Padahal yg lebih pantes diributin itu Tipikor. Ini mah emg akal2an fraksi tertentu aja ngeributin ini krn biar fokusnya terpecah"
2022-12-17 04:27:30+00:00,ummunis4,"Pengesahan RKUHP memperlihatkan betapa buruknya sistem kapitalisme sekuler. 
Live Muslimah Bicara
https://t.co/wwAO8v7Gio
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:27:29+00:00,Zakiya323,"Beberapa pasal yang dinilai krusial menimbulkan beragam penafsiran masih menyisakan tanda tanya. Apalagi para dewan sepertinya menutup rapat draf RKUHP ini.

RUU KUHP | Pengesahan UU-KUHP | Islam Kaffah | Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:26:16+00:00,Zakiya323,"Silang pendapat mengenai pasal-pasal Rancangan Kitab Undang-Undang Pidana (RKUHP) masih berlanjut. Padahal, rencananya, aturan ini baru akan disahkan awal Juli 2022.

Pengesahan UU-KUHP | Islam Kaffah | Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:26:03+00:00,esbuah90,"Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) resmi disahkan menjadi undang-undang oleh DPR RI, Selasa (06-12-2022).
Pengesahan UU-KUHP
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:23:34+00:00,AisyahAin14,"Tuai Kontroversi, Pengesahan RKUHP Tak Bebas dari Kepentingan Kekuasaan?
https://t.co/tCge05yr2n

LIVE MUSLIMAH BICARA ""Pengesahan UU-KUHP""
https://t.co/LdPdYGOjej
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP/Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 04:22:48+00:00,Ichasaja98,"Kalau mengamati dari lika-liku pengesahan RKUHP saat ini,seperti  menyiratkan bahwa ada kepentingan lain di balik pengesahan RUU itu
#KapitalismeBiangMasalah
#IslamSolusiKehidupan"
2022-12-17 04:22:22+00:00,di_y4nie,"Mereka mempercepat pembahasan RKUHP dan segera membawa pada rapat paripurna.
""Live Muslimah Bicara""
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
""RUU KUHP"""
2022-12-17 04:21:54+00:00,syifasiicha,"Pd praktiknya trnyta berbeda. Ada pasal dlm RKUHP yg dinilai dpt disalahgunakan untuk menggebuk pihak yg kontra trhdp pemerintah.Misalnya,pasal penghinaan presiden atau lembaga pemerintahan lainnya.

RUU KUHP | Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:20:06+00:00,di_y4nie,"Kalau mengamati dari lika-liku pengesahan RKUHP saat ini, menyiratkan bahwa ada kepentingan lain di balik pengesahan RUU itu. 
""Live Muslimah Bicara""
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
""RUU KUHP"""
2022-12-17 04:19:24+00:00,cahay4bintang,"RKUHP masih bernuansa kolonial. 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:18:34+00:00,cahayab1ru,"kolonial adalah kata sifat yang bermakna ‘berhubungan dengan sifat jajahan’. Dari sini dapat dikatakan jika benar RKUHP bernuansa kolonial, berarti aturan ini memiliki sifat seperti aturan zaman penjajahan.
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:18:14+00:00,ummuziza01,"RKUHP (yg dinilai tdk bs memenuhi aspirasi rakyat) mmperlihatkn pd kt bahwa sebaik apa pun mnusia brusha buat aturan, bila brsumber dr manusia, tdk akan pernh mnghasilkn atran yg sempurna.
Live Muslimah Bicara
https://t.co/cQ2o4Zewi9
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:18:13+00:00,MentariPa9i,"Dengan mengetahui kelemahan demokrasi di balik pengesahan RKUHP ini, seyogianya kita mencari sistem yang benar, yakni sistem yang melahirkan persatuan dan menghilangkan perbedaan
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:17:50+00:00,Izha19314859,"Dengan mengetahui kelemahan demokrasi di balik pengesahan RKUHP ini, seyogianya kita mencari sistem yang benar, yakni sistem yang melahirkan persatuan dan menghilangkan perbedaan. 
Live Muslimah Bicara
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:14:56+00:00,UmiHafizha2,"Demikianlah jahatnya kapitalisme. Para kapitalis selalu menghalalkan cara agar mereka leluasa menjajah suatu negeri. RKUHP. 
Live Muslimah Bicara
#IslamSolusiKehidupan
#KapitslismeBiangMasalah"
2022-12-17 04:14:41+00:00,Izha19314859,"Adanya perdebatan RKUHP membuktikan bahwa demokrasi tak akan mampu mengayomi setiap orang. Bahkan dapat dikatakan, demokrasi ternyata melahirkan perdebatan. Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:14:00+00:00,khaniza1982,"RKUHP Warisan Kolonial, Apakah Masuk Akal?
Live Muslimah Bicara
https://t.co/zdV0ABZM7X
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:13:22+00:00,ummufikri001,"Ada kepentingan lain di balik pengesahan RKUHP?? 
Live Muslimah Bicara
https://t.co/t091j9BzDh
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:12:51+00:00,ummunis4,"Pengesahan RKUHP penuh kontroversi. 
Live Muslimah Bicara
https://t.co/wwAO8v7Gio
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:12:08+00:00,UmmuKhaniza,"Ada Apa di Balik Pengesahan RKUHP?
Live Muslimah Bicara
https://t.co/WwYMRBrQLw
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:10:21+00:00,HidayahBinti2,"Adanya perdebatan RKUHP membuktikan bahwa demokrasi tak akan mampu mengayomi setiap orang. Bahkan dapat dikatakan, demokrasi ternyata melahirkan perdebatan
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 04:10:02+00:00,1zah121088,"Ada Apa di Balik Pengesahan RKUHP?
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/d9eFrCNyji"
2022-12-17 04:09:51+00:00,FatHidroponik,"Ada Apa di Balik Pengesahan RKUHP?
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/2IhMSzkdHm"
2022-12-17 04:09:36+00:00,Asemelati,"Sistem pemerintahan ini menyandarkan aturan pada akal manusia. Adanya perdebatan RKUHP membuktikan aturan ini tak akan mampu mengayomi setiap orang. 
Live Muslimah Bicara
RUU KUHP
Islam kaffah
#KapitalismeBiangMasalah
#IslamSolusiKehidupan"
2022-12-17 04:09:27+00:00,hafizah88maya,"Ada Apa di Balik Pengesahan RKUHP?
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/ObYBJTwlKU"
2022-12-17 04:09:10+00:00,mayaFat1,"Ada Apa di Balik Pengesahan RKUHP?
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/AK3zl7im8y"
2022-12-17 04:09:00+00:00,hafizahfat,"Ada Apa di Balik Pengesahan RKUHP?
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/gbWD1gNsyp"
2022-12-17 04:08:58+00:00,inasfauziah_,"Namun, pemerintah dan DPR seakan tak memerhatikan pengajuan keberatan dari beberapa elemen masyarakat. Mereka mempercepat pembahasan RKUHP dan segera membawa pada rapat paripurna.
RUU KUHP 
Pengesahan UU-KUHP 
Islam Kaffah
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:08:47+00:00,sarimaya88fat,"Ada Apa di Balik Pengesahan RKUHP?
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/9Rja0NH4SM"
2022-12-17 04:08:25+00:00,bookmaya88fat,"Ada Apa di Balik Pengesahan RKUHP?
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/T26GPnZpey"
2022-12-17 04:07:52+00:00,Sarinem_Ap0499,"Manusia adalah makhluk Allah yg memiliki hawa nafsu tinggi. Sehingga ketika membuat aturan atas dasar kepuasan diri bukan atas dasar kesejahteraan rakyat. Sama seperti RKUHP, KUHP , RUU-KUHP pun demikian

#IslamSolusiKehidupan
#KapitalismeBiangMasalah
https://t.co/L88sRB9dWk"
2022-12-17 04:07:49+00:00,HidayahBinti2,"Namun, pada praktiknya ternyata berbeda. Ada pasal dalam RKUHP yang dinilai dapat disalahgunakan untuk menggebuk pihak yang kontra terhadap pemerintah. 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 04:07:42+00:00,inasfauziah_,"Kalau mengamati dari lika-liku pengesahan RKUHP saat ini, menyiratkan bahwa ada kepentingan lain di balik pengesahan RUU itu. Terbukti dengan masih banyaknya pihak yang keberatan dengan isi beberapa pasal di dalamnya
Islam Kaffah
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:07:38+00:00,bookmaya88fat,"Zina, LGBT Tuntas dengan Syariah Bukan dengan RKUHP
#IslamSolusiKehidupan 
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/T26GPnZpey"
2022-12-17 04:07:24+00:00,sarimaya88fat,"Zina, LGBT Tuntas dengan Syariah Bukan dengan RKUHP
#IslamSolusiKehidupan 
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/9Rja0NH4SM"
2022-12-17 04:06:58+00:00,Izha19314859,"Peristiwa ini mengingatkan kita bahwa setiap produk buatan manusia memiliki keterbatasan.
Termasuk dalam pembuatan RKUHP. 
Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:06:57+00:00,mayaFat1,"Zina, LGBT Tuntas dengan Syariah Bukan dengan RKUHP
#IslamSolusiKehidupan 
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/AK3zl7zpay"
2022-12-17 04:06:44+00:00,hafizah88maya,"Zina, LGBT Tuntas dengan Syariah Bukan dengan RKUHP
#IslamSolusiKehidupan 
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/ObYBJTwlKU"
2022-12-17 04:06:31+00:00,FatHidroponik,"Zina, LGBT Tuntas dengan Syariah Bukan dengan RKUHP
#IslamSolusiKehidupan 
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/2IhMSzkdHm"
2022-12-17 04:06:29+00:00,di_y4nie,"Ketua Umum YLBHI Isnur menyayangkan langkah pemerintah dan DPR yang tergesa-gesa ingin mengesahkan RKUHP. Menurutnya, masih banyak masalah dalam pasal-pasal di RKUHP. 
""Live Muslimah Bicara""
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
""RUU KUHP"""
2022-12-17 04:06:06+00:00,1zah121088,"Zina, LGBT Tuntas dengan Syariah Bukan dengan RKUHP
#IslamSolusiKehidupan 
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/d9eFrCNyji"
2022-12-17 04:05:07+00:00,di_y4nie,"Ketua Badan Pengurus PBHI Julius Ibrani menyatakan bhw upaya buru2 mengesahkan RKUHP itu membuktikan tuduhan bahwa pembahasan tidak terbuka, tidak partisipatif, &amp; tidak bermakna (Tirto, 28-11-2022).
""Live Muslimah Bicara""
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
""RUU KUHP"""
2022-12-17 04:04:58+00:00,Sarinem_Ap0499,"KUHP maupun RKUHP (yg dinilai tak bisa memenuhi semua aspirasi rakyat) memperlihatkan pd kita bahwa sebaik apapun aturan yg dibuat manusia tidak akan menghasilkan aturan yg sempurna

#IslamSolusiKehidupan
#KapitalismeBiangMasalah
https://t.co/L88sRBqgYk"
2022-12-17 04:04:16+00:00,Nemoo84986237,"Masih banyak masalah dalam pasal-pasal di RKUHP. Bahkan ada pasal yang berbau kolonial.
l Live Muslimah Bicara l
https://t.co/TXzqjCTnnS

#KapitalismeBiangMasalah
#IslamSolusiKehidupan"
2022-12-17 04:02:29+00:00,inasfauziah_,"Ketua Umum YLBHI Isnur menyayangkan langkah pemerintah dan DPR yang tergesa-gesa ingin mengesahkan RKUHP. 
RUU KUHP 
Pengesahan UU-KUHP 
Islam Kaffah
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 04:02:23+00:00,HidayahBinti2,"Namun, pemerintah dan DPR seakan tak memerhatikan pengajuan keberatan dari beberapa elemen masyarakat. Mereka mempercepat pembahasan RKUHP dan segera membawa pada rapat paripurna
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 04:02:01+00:00,inasfauziah_,"Ketua Badan Pengurus Persatuan Bantuan Hukum dan Hak Asasi Manusia Indonesia (PBHI) Julius Ibrani menyatakan bahwa upaya buru2 mengesahkan RKUHP itu membuktikan tuduhan bahwa pembahasan tdk terbuka, tidak partisipatif, dan tidak bermakna (Tirto, 28-11-2022.
#IslamSolusiKehidupan"
2022-12-17 04:01:58+00:00,myafarya,@convomf Dari google download semua draft rkuhp https://t.co/uyauoWBjoL
2022-12-17 04:01:28+00:00,HidayahBinti2,"Kalau mengamati dari lika-liku pengesahan RKUHP saat ini, menyiratkan bahwa ada kepentingan lain di balik pengesahan RUU itu. 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 04:00:48+00:00,inasfauziah_,"Fraksi PKS juga menolak RKUHP. Mereka menilai banyak aturan yang bertentangan dengan aturan demokrasi dan kebebasan berpendapat.
RUU KUHP 
Pengesahan UU-KUHP 
Islam Kaffah
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:59:27+00:00,HidayahBinti2,"Ketua Umum YLBHI Isnur menyayangkan langkah pemerintah dan DPR yang tergesa-gesa ingin mengesahkan RKUHP. Menurutnya, masih banyak masalah dalam pasal-pasal di RKUHP
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:58:58+00:00,syifasiicha,"Pemerintah dan DPR seakan tak memerhatikan pengajuan keberatan dari beberapa elemen masyarakat. Mereka mempercepat pembahasan RKUHP dan segera membawa pada rapat paripurna.

Pengesahan UU-KUHP | Islam Kaffah | Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:58:51+00:00,HidayahBinti2,"Ketua (PBHI) Julius Ibrani menyatakan bhw upaya buru² mengesahkn RKUHP itu membuktikan tuduhan bhw pembahasan tdk terbuka, tidak partisipatif, &amp; tdk bermakna (Tirto, 28-11-2022)
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:57:23+00:00,HidayahBinti2,"Fraksi PKS juga menolak RKUHP. Mereka menilai banyak aturan yang bertentangan dengan aturan demokrasi dan kebebasan berpendapat. 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:56:37+00:00,di_y4nie,"Pengesahan RKUHP penuh kontroversi. Pemerintah dan Komisi III DPR membawa RUU tersebut dalam rapat paripurna, Selasa (6-11-2022). 
""Live Muslimah Bicara""
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
""RUU KUHP"""
2022-12-17 03:56:27+00:00,HidayahBinti2,"Beberapa pihak yang kontra misalnya Dewan Pers yang mengritik dan meminta agar menunda pengesahan RKUHP. 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:55:01+00:00,HidayahBinti2,"Pengesahan RKUHP penuh kontroversi. Pemerintah dan Komisi III DPR membawa RUU tersebut dalam rapat paripurna, Selasa (6-11-2022). 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:51:50+00:00,bookmaya88fat,"Pasal Penghinaan pada RKUHP Mempersempit Ruang Kritik Masyarakat? Masyarakat tidak dianggap meskipun banyak protes yg mencuat tentang pengesahan RUU KUHP 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/T26GPnImcy"
2022-12-17 03:50:49+00:00,Asemelati,"Ada pasal dalam RKUHP yang dinilai dapat disalahgunakan untuk menggebuk pihak yang kontra terhadap pemerintah. Misalnya, pasal penghinaan presiden atau lembaga pemerintahan lainnya.
Live Muslimah Bicara
RUU KUHP
Islam kaffah
#KapitalismeBiangMasalah
#IslamSolusiKehidupan"
2022-12-17 03:49:55+00:00,Nemoo84986237,"Fraksi PKS juga menolak RKUHP. Mereka menilai banyak aturan yang bertentangan dengan aturan demokrasi dan kebebasan berpendapat.
l Live Muslimah Bicara l
https://t.co/TXzqjCTnnS

#KapitalismeBiangMasalah
#IslamSolusiKehidupan"
2022-12-17 03:49:03+00:00,antiy_23,"Adanya perdebatan RKUHP membuktikan bahwa demokrasi melahirkan perdebatan

#IslamSolusiKehidupan
#KapitalismeBiangMasalah
https://t.co/mdenOTAsue"
2022-12-17 03:47:48+00:00,khansasyaheeda,"Pasal-pasal mana sajakah yg menjadi pengokoh sekularisme, liberalisme serta otoritarianisme?

LIVE MUSLIMAH BICARA  
""Pengesahan UU RKUHP ""

https://t.co/CN0CGzY9Lz
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
RUU KUHP/Pengesahan UU-KUHP
Islam Kaffah"
2022-12-17 03:47:45+00:00,Izha19314859,"Mereka mempercepat pembahasan RKUHP dan segera membawa pada rapat paripurna.
Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:47:05+00:00,1zah121088,"Tuai Kontroversi, Pengesahan RKUHP Tak Bebas dari Kepentingan Kekuasaan? Yg di dengar ya, yang bermodal dong....meskipun rakyat taruhannya
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
#islamkaffah
https://t.co/d9eFrD5Hxq"
2022-12-17 03:46:02+00:00,Salsabi03621592,"Namun sayang, dengan dijadikannya delik aduan atas perbuatan zina dan kohabitasi atau kumpul kebo di dalam RKUHP yang sudah disahkan menjadi undang-undang, secara pasti akan membuka gerbang amoralitas kian lebar. Live Muslimah Bicara
#IslamSolusiKehidapan
#KapitalismeBiangMasalah"
2022-12-17 03:45:56+00:00,pecintabakso9,"Dengan mengetahui kelemahan demokrasi di balik pengesahan RKUHP ini, seyogianya mencari sistem yang benar, sistem yang melahirkan persatuan dan menghilangkan perbedaan. Sebagai mukmin, sudah selayaknya hanya bersandar pada Islam. 

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:44:12+00:00,pecintabakso9,"Sistem pemerintahan demokrasi menyandarkan aturan pada akal manusia. Adanya perdebatan RKUHP hingga sah jadi KUHP bukti demokrasi tak mampu mengayomi setiap orang. Bahkan dapat dikatakan, demokrasi ternyata melahirkan perdebatan.

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:42:15+00:00,Izha19314859,"Kalau mengamati dari lika-liku pengesahan RKUHP saat ini, menyiratkan bahwa ada kepentingan lain di balik pengesahan RUU KUHP. 
Live Muslimah Bicara

#IslamSoluaiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:40:48+00:00,Izha19314859,"Ketua Umum YLBHI Isnur menyayangkan langkah pemerintah dan DPR yang tergesa-gesa ingin mengesahkan RKUHP. 
Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:36:33+00:00,Izha19314859,"Upaya buru-buru mengesahkan RKUHP itu membuktikan tuduhan bahwa pembahasan tidak terbuka, tidak partisipatif, dan tidak bermakna. Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:35:32+00:00,intanmerah22,"Adanya perdebatan RKUHP membuktikan bahwa demokrasi tak akan mampu mengayomi setiap orang.
#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:35:23+00:00,pasirku_Ni,"Apa makna sebenarnya jika wakil rakyat tidak mengayomi rakyat. Justru menghancurkan dengan berbagai pasal RKUHP

#IslamSolusiKehidupan
#KapitalismeBiangMasalah
https://t.co/PNHx1iGYRR"
2022-12-17 03:35:07+00:00,convomf,"💙 sorry RKUHP yg ini gw liat di pasalnya bkn ttg larangan pcrn(?). lagian kalopun ttg larangan pacaran itu ada sleb toktik ank anggota dpper yg terang2an upload video foto sm pcr di sosmed, bisa kena dong(?) yg sah-kan rkuhp dpper kan🤣
(t i t i p a n) https://t.co/H7ncu9Pu8E"
2022-12-17 03:33:51+00:00,Izha19314859,"Fraksi PKS juga menolak RKUHP. Mereka menilai banyak aturan yang bertentangan dengan aturan demokrasi dan kebebasan berpendapat. Live Muslimah Bicara

#IslamSolusiKehidupan
#KapitalismeBiangMasalah"
2022-12-17 03:31:37+00:00,1924Rani,"Manusia adalah makhluk berakal yg memiliki hawa nafsu melahirkan perbedaan pendapat.RKUHP yg d nilai tdk bisa memenuhi aspirasi rakyat,hanya hukum Allah sang pencipta manusia #IslamSolusiKehidupan #KapitalismeBiangMasalah Live muslimah Bicara https://t.co/nmmsIuKxb5"
2022-12-17 03:28:37+00:00,langitmarsh,"Kalau mengamati lika-liku pengesahan RKUHP saat ini, menyiratkan bahwa ada kepentingan lain dibalik pengesahan RUU itu. 

#IslamSolusiKehidupan
#KapitalismeBiangMasalah
https://t.co/ODitPyAuiG"
2022-12-17 03:26:42+00:00,intibayya,"Komisi 3 DPR dari Fraksi Partai Persatuan Pembangunan atau ketiga arsul Sani berharap pemerintah segera menyerahkan draft terbaru RKUHP itu kepada DPR 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:26:18+00:00,langitmarsh,"Kontroversi RKUHP yg tidak memuaskan umat. Semakin merusak generasi

#IslamSolusiKehidupan
#KapitalismeBiangMasalah
https://t.co/ODitPyAuiG"
2022-12-17 03:26:06+00:00,intibayya,"hingga kini pemerintah belum menyerahkan drive RKUHP terbaru atau RKUHP hasil revisi ke DPR setelah sebelumnya mensosialisasikan 14 poin isu krusial kemasyarakat dilansir dari https://t.co/th0BmiD4KG 27 Jun 2012 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:24:44+00:00,intibayya,"sejumlah pimpinan komisi 3 DPR bersikukuh agar RKUHP segera disahkan pada awal Juli 2022 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:24:25+00:00,intibayya,"aksi unjukrasa dilakukan di kawasan patung kuda Monas Jakarta pada Selasa 21 Jun 2012 meskipun ada penolakan yang kuat dari publik atas sejumlah materi dalam rancangan kitab undang-undang hukum pidana atau  RKUHP 
#IslamSolusiKehidupan
#KapitalismeBiangMasalah
Islam kaffah"
2022-12-17 03:22:37+00:00,1924Rani,Prof.HibnuNugroho beliau menyampaikan sebaiknya draf RKUHP d buka ke publik agar publik bisa memberikan pandangan atas aturan tersebut #IslamSolusiKehidupan #KapitalismeBiangMasalah live sekarang juga Muslimah Bicara https://t.co/nmmsIuKxb5
